Order ID,Customer ID,Product Category,Product Name,Order Date,Price,Quantity,City,Country,Revenue
100466,1185,Sports & Outdoors,Product 466,2023-02-08 00:00:00.000000,388.80494327650155,1.0,Tokyo,Japan,388.80494327650155
100467,1294,Books,Product 467,2023-11-03 00:00:00.000000,16.405715066282582,5.0,London,France,82.02857533141291
100468,1342,Home & Kitchen,Product 468,2023-05-09 00:00:00.000000,487.7129821886073,4.0,Toronto,France,1950.8519287544293
100469,1452,Home & Kitchen,Product 469,2023-10-27 00:00:00.000000,409.431999935518,8.57,London,France,3508.8322394473894
100470,1149,Toys,Product 470,2023-01-19 00:00:00.000000,260.4958940808443,6.0,New York,India,1562.975364485066
100471,1049,Books,Product 471,2023-03-13 00:00:00.000000,10.818988248932737,3.0,Toronto,Brazil,32.45696474679821
100472,1304,Toys,Product 472,2023-11-25 00:00:00.000000,449.8803436658201,9.0,Sydney,Canada,4048.9230929923806
100473,1391,Electronics,Product 473,2023-10-12 00:00:00.000000,104.71503826107345,4.0,Sydney,Australia,418.8601530442938
100474,1486,Electronics,Product 474,2023-08-14 00:00:00.000000,343.738197112325,8.0,Tokyo,Brazil,2749.9055768986
100475,1183,Sports & Outdoors,Product 475,2023-03-22 00:00:00.000000,497.3721362228948,8.0,São Paulo,France,3978.9770897831586
100476,1163,Sports & Outdoors,Product 476,2023-03-04 00:00:00.000000,419.36450190432885,8.0,Tokyo,India,3354.916015234631
100477,1316,Home & Kitchen,Product 477,2023-04-24 00:00:00.000000,282.602507116174,3.0,New York,India,847.8075213485221
100478,1132,Clothing,Product 478,2023-04-05 00:00:00.000000,349.4995664296929,8.0,,UK,2795.996531437543
100479,1113,Sports & Outdoors,Product 479,2023-08-22 00:00:00.000000,323.5576331160792,8.0,Toronto,France,2588.4610649286337
100480,1293,Home & Kitchen,Product 480,2023-12-26 00:00:00.000000,414.43512981910294,8.0,Tokyo,USA,3315.4810385528235
100481,1024,Home & Kitchen,Product 481,2023-03-14 00:00:00.000000,141.67789130047998,8.0,Berlin,USA,1133.4231304038399
100482,1275,Electronics,Prodwct 482,2023-05-02 00:00:00.000000,431.2013733701794,7.0,São Paulo,USA,3018.409613591256
100483,1046,Books,Product 483,2023-05-06 00:00:00.000000,149.21634202988298,3.0,Berlin,Japan,447.64902608964894
100484,1245,Electronics,Product 484,2023-09-10 00:00:00.000000,124.02324667864772,7.0,Berlin,Germany,868.162726750534
100485,1191,Toys,Product 485,2023-11-18 00:00:00.000000,159.37264805220397,3.0,Moscow,Russia,478.1179441566119
100486,1072,Clothing,Product 486,2023-07-19 00:00:00.000000,436.83602305620906,,Mumbai,Japan,
100487,1377,Home & Kitchen,Prodect 487,2024-09-16 00:16:54.592830,185.44011775950304,4.0,São Paulo,Germany,741.7604710380122
100488,1349,Beauty,Product 488,2023-02-25 00:00:00.000000,377.61200357205564,5.0,Sydney,UK,1888.060017860278
100489,1249,Beauty,Product 489,2023-04-07 00:00:00.000000,101.04679430915058,7.0,Moscow,Russia,707.3275601640541
100490,1305,Electronics,Product 490,2023-05-07 00:00:00.000000,397.59259452171415,2.0,São Paulo,Australia,795.1851890434283
100491,1415,Books,Prcduct 491,2023-12-24 00:00:00.000000,193.85113705052564,1.0,New York,India,193.85113705052564
100492,1200,Sports & Outdoors,Product 492,2023-06-01 00:00:00.000000,147.32055708611705,7.0,Mumbai,,1031.2438996028193
100493,1290,Home & Kitchen,Product 493,2023-07-04 00:00:00.000000,109.16385425251777,,Sydney,Russia,
100494,1236,Home & Kitchen,Product 494,2023-06-10 00:00:00.000000,189.53796268796887,1.0,London,Brazil,189.53796268796887
100495,1367,Clothing,Product 495,2023-11-27 00:00:00.000000,321.5220117436331,2.0,Berlin,France,643.0440234872661
100496,1254,Books,Product 496,2023-03-02 00:00:00.000000,97.65142779770981,3.0,London,Germany,292.95428339312946
100497,1260,Toys,Product 497,2023-12-05 00:00:00.000000,139.1720175199316,8.0,London,USA,1113.3761401594527
100498,1264,Clothing,Product 498,2023-12-27 00:00:00.000000,140.48878976339452,8.0,São Paulo,India,1123.9103181071562
100499,1068,Clothing,Product 499,2023-10-06 00:00:00.000000,131.4988309728232,4.0,Tokyo,India,525.9953238912929
100500,1133,Toys,Product 500,2023-02-19 00:00:00.000000,49605.942171897324,,São Paulo,UK,
100501,1244,Electronics,Product 501,2023-08-19 00:00:00.000000,24.71468780548608,4.0,Berlin,UK,98.85875122194432
100502,1005,Electronics,Product 502,2023-09-05 00:00:00.000000,43949.31134115751,7.0,Moscow,Brazil,307645.17938810255
100503,1263,Books,Product 503,2023-02-07 00:00:00.000000,378.32530153095223,9.0,São Paulo,India,3404.9277137785703
100504,1345,Clothing,Product 504,2023-12-16 00:00:00.000000,16910.16184880904,9.0,Paris,Brazil,152191.45663928136
100505,1108,Home & Kitchen,Pkoduct 505,2023-12-28 00:00:00.000000,34.13758926375778,8.0,,USA,273.10071411006226
100506,1155,Beauty,Product 506,2023-09-08 00:00:00.000000,290.8318709909367,8.0,London,Germany,2326.6549679274935
100507,1340,Home & Kitchen,Product 507,2023-11-09 00:00:00.000000,364.24454389790765,9.0,New York,Germany,3278.2008950811687
100508,1411,Clothing,Product 508,2023-04-18 00:00:00.000000,369.6592292116778,1.0,Sydney,Russia,369.6592292116778
100509,1394,Toys,Product 509,2023-11-13 00:00:00.000000,101.65220913148777,2.0,São Paulo,Brazil,203.30441826297553
100510,1328,Home & Kitchen,Product 510,2023-09-11 00:00:00.000000,69.95997532101177,1.0,Tokyo,Brazil,69.95997532101177
100511,1064,Home & Kitchen,Product 511,2023-05-25 00:00:00.000000,459.1864350995528,8.0,Paris,Canada,3673.4914807964224
100512,1279,Sports & Outdoors,Product 512,2023-01-21 00:00:00.000000,8.512378060766624,,Mumbai,USA,
100513,1022,Electronics,Product 513,2023-05-18 00:00:00.000000,420.6196846396517,3.0,Toronto,Japan,1261.8590539189552
100514,1271,Electronics,Product 514,2023-04-20 00:00:00.000000,441.33319796072885,9.0,Paris,USA,3971.9987816465596
100515,1263,Toys,Product 515,2023-07-18 00:00:00.000000,285.7460204279239,4.0,São Paulo,India,1142.9840817116956
100516,1373,Books,Product 516,2023-04-20 00:00:00.000000,490.45694394793276,8.0,Mumbai,Australia,3923.655551583462
100517,1016,Sports & Outdoors,Product 517,2023-06-23 00:00:00.000000,458.8221997636418,4.0,Tokyo,USA,1835.288799054567
100518,1448,Toys,Product 518,2023-11-14 00:00:00.000000,289.98893265502045,1.0,Toronto,Japan,289.98893265502045
100519,1292,Electronics,Product 519,2023-08-16 00:00:00.000000,20.643951213334645,9.0,London,Brazil,185.7955609200118
100520,1490,Home & Kitchen,Product 520,2023-04-12 00:00:00.000000,330.6075133958942,4.0,London,Australia,1322.4300535835769
100521,1131,Clothing,Product 521,2023-01-30 00:00:00.000000,83.74612285391129,7.0,São Paulo,Brazil,586.222859977379
100522,1037,Books,Product 522,2023-01-17 00:00:00.000000,331.56180478378457,2.0,New York,Russia,663.1236095675691
100523,1234,Books,Product 523,2023-06-21 00:00:00.000000,102.61583710512416,1.0,Toronto,Russia,102.61583710512416
100524,1043,Books,Product 524,2023-11-15 00:00:00.000000,26.91800688784777,4.0,Mumbai,Brazil,107.67202755139108
100525,1403,Electronics,Product 525,2023-05-17 00:00:00.000000,,2.0,New York,Germany,
100526,1399,Books,Product 526,2023-12-14 00:00:00.000000,203.12951879194273,9.0,Mumbai,Japan,1828.1656691274845
100527,1382,Sports & Outdoors,Product 527,2023-03-15 00:00:00.000000,472.9148387783835,8.0,Berlin,France,3783.318710227068
100528,1477,Home & Kitchen,Product 528,2023-09-08 00:00:00.000000,136.6238092480827,5.0,New York,France,683.1190462404135
100529,1275,Sports & Outdoors,Product 529,2023-07-03 00:00:00.000000,67.40425490813112,2.0,Berlin,Russia,134.80850981626224
100530,1155,Toys,Product 530,2023-01-22 00:00:00.000000,87.04555992380196,8.0,Sydney,USA,696.3644793904157
100531,1421,Beauty,Product 531,2023-09-04 00:00:00.000000,490.92596092560757,9.0,Paris,India,4418.333648330468
100532,1152,Beauty,Product 532,2023-11-01 00:00:00.000000,133.3749458346525,3.0,Moscow,Germany,400.12483750395745
100533,1402,Electronics,Product 533,2023-06-03 00:00:00.000000,382.0924477944446,3.0,,Japan,1146.2773433833338
100534,1160,Toys,Product 534,2023-11-05 00:00:00.000000,480.58500366077243,8.0,Paris,,3844.6800292861794
100535,1332,Electronics,Product 535,2023-10-29 00:00:00.000000,188.40280401882666,8.0,Berlin,,1507.2224321506133
100536,1409,Clothing,Product 536,2023-12-16 00:00:00.000000,166.42688326786407,6.0,Toronto,,998.5612996071844
100537,1294,Clothing,Product 537,2023-02-15 00:00:00.000000,169.95220619722588,9.0,São Paulo,Canada,1529.569855775033
100538,1482,Beauty,Prcduct 538,2023-12-04 00:00:00.000000,43.745874214407344,9.0,London,UK,393.7128679296661
100539,1331,Beauty,Product 539,2023-01-01 00:00:00.000000,418.73254691047174,9.0,Toronto,Russia,3768.5929221942456
100540,1090,Books,Product 540,2023-03-01 00:00:00.000000,368.88388671490094,3.0,New York,Brazil,1106.6516601447029
100541,1368,Beauty,Product 541,2023-08-27 00:00:00.000000,395.48645678896565,3.0,New York,Germany,1186.459370366897
100542,1008,Sports & Outdoors,Product 542,2023-08-02 00:00:00.000000,357.2229489693453,2.0,London,Germany,714.4458979386906
100543,1428,Clothing,Product 543,2023-02-21 00:00:00.000000,346.5270661729416,5.0,London,India,1732.635330864708
100544,1000,Books,Product 544,2023-05-20 00:00:00.000000,80.95564012893773,6.0,São Paulo,Brazil,485.7338407736264
100545,1006,Toys,Product 545,2023-10-01 00:00:00.000000,134.15038369139478,4.0,Sydney,Germany,536.6015347655791
100546,1443,Electronics,Product 546,2023-03-04 00:00:00.000000,,8.0,Toronto,Japan,
100547,1005,Electronics,Product 547,2023-08-26 00:00:00.000000,170.20193467691004,5.0,Tokyo,UK,851.0096733845502
100548,1215,Toys,Product 548,2023-12-06 00:00:00.000000,414.65692396603794,5.0,Mumbai,Australia,2073.2846198301895
100549,1156,Clothing,Product 549,2023-06-22 00:00:00.000000,329.2610172820324,2.0,Sydney,France,658.5220345640648
100550,1162,Sports & Outdoors,Product 550,2023-06-06 00:00:00.000000,311.768826140203,1.0,Tokyo,Australia,311.768826140203
100551,1194,Clothing,Product 551,2023-02-27 00:00:00.000000,187.15692185721727,3.0,Berlin,Brazil,561.4707655716518
100552,1078,Books,Product 552,2023-12-16 00:00:00.000000,113.37550755652306,7.0,London,USA,793.6285528956614
100553,1152,Beauty,Product 553,2023-10-21 00:00:00.000000,185.29764440499733,2.0,Berlin,Australia,370.59528880999466
100554,1488,Electronics,Product 554,2023-09-21 00:00:00.000000,226.52255743849383,5.0,Tokyo,Australia,1132.612787192469
100555,1410,Electronics,eroduct 555,2023-04-22 00:00:00.000000,422.3188996150808,3.0,Toronto,Russia,1266.9566988452425
100556,1322,Electronics,Product 556,2023-08-12 00:00:00.000000,364.5257442347622,3.0,,Russia,1093.5772327042866
100557,1489,Books,Product 557,2023-06-25 00:00:00.000000,486.3939090556528,7.0,Toronto,Japan,3404.7573633895695
100558,1499,Beauty,Product 558,2023-10-20 00:00:00.000000,168.70670892644782,6.0,Moscow,Canada,1012.2402535586868
100559,1006,Toys,Product 559,2023-05-28 00:00:00.000000,362.2610016342727,9.0,London,Australia,3260.3490147084544
100560,1344,Sports & Outdoors,Product 560,2023-05-23 00:00:00.000000,275.40126997137736,1.0,Moscow,Canada,275.40126997137736
100561,1348,Sports & Outdoors,Product 561,2023-07-17 00:00:00.000000,460.9772571022029,7.0,,Australia,3226.84079971542
100562,1290,Clothing,Product 562,2023-11-15 00:00:00.000000,236.1806320726137,8.0,New York,UK,1889.4450565809095
100563,1039,Clothing,Product 563,2023-06-17 00:00:00.000000,345.78017021153124,9.0,Moscow,Brazil,3112.021531903781
100564,1428,Toys,Product 564,2023-05-13 00:00:00.000000,49.194010673875226,7.0,Berlin,USA,344.35807471712656
100565,1057,Electronics,Product 565,2023-12-24 00:00:00.000000,,8.0,Moscow,Canada,
100566,1253,Toys,Product 566,2023-06-16 00:00:00.000000,219.11164138036781,8.0,Moscow,Brazil,1752.8931310429425
100567,1249,Clothing,Product 567,2023-03-08 00:00:00.000000,433.4875542353423,7.0,Toronto,Germany,3034.412879647396
100568,1304,Books,Product 568,2023-12-08 00:00:00.000000,158.95322212496475,1.0,Paris,Russia,158.95322212496475
100569,1124,Home & Kitchen,Product 569,2023-09-29 00:00:00.000000,23.510959408550114,9.0,New York,UK,211.59863467695104
100570,1358,Sports & Outdoors,Product 570,2023-12-16 00:00:00.000000,84.09806646172835,2.0,Tokyo,USA,168.1961329234567
100571,1422,Clothing,Product 571,2023-12-06 00:00:00.000000,62.814844871492184,6.0,Sydney,Russia,376.8890692289531
100572,1369,Toys,Product 572,2023-08-14 00:00:00.000000,157.0811783317089,7.0,London,France,1099.5682483219623
100573,1101,Clothing,Product 573,2023-05-04 00:00:00.000000,479.55791019719913,9.0,Toronto,Canada,4316.021191774792
100574,1415,Electronics,Product 574,2023-12-12 00:00:00.000000,477.77768596073673,2.0,Berlin,Brazil,955.5553719214735
100575,1141,Electronics,Product 575,2023-12-10 00:00:00.000000,351.4885771942121,6.0,Moscow,USA,2108.9314631652724
100576,1070,Books,Product 576,2023-07-08 00:00:00.000000,48.12483626455743,2.0,São Paulo,Japan,96.24967252911486
100577,1159,Books,Projuct 577,2023-03-04 00:00:00.000000,44.33348556142096,2.0,New York,Canada,88.66697112284191
100578,1412,Electronics,Product 578,2023-08-01 00:00:00.000000,165.34355529776536,6.0,Mumbai,Brazil,992.0613317865922
100579,1323,Beauty,Product 579,2023-01-30 00:00:00.000000,388.57511468121993,7.17,Sydney,Japan,2786.083572264347
100580,1277,Toys,Product 580,2023-10-16 00:00:00.000000,397.1554035434283,5.0,Berlin,Russia,1985.7770177171415
100581,1470,Toys,Product 581,2023-10-26 00:00:00.000000,34.44265512003238,5.0,Moscow,France,172.2132756001619
100582,1207,Clothing,Product 582,2023-02-05 00:00:00.000000,,2.0,São Paulo,Russia,
100583,1272,Electronics,Product 583,2023-06-09 00:00:00.000000,471.47552610325886,8.0,London,Russia,3771.804208826071
100584,1267,Books,Product 584,2023-10-30 00:00:00.000000,203.0762595397231,7.0,,UK,1421.5338167780617
100585,1147,Beauty,Product 585,2023-06-08 00:00:00.000000,12.756832918738962,5.0,,Japan,63.78416459369481
100586,1110,Clothing,Product 586,2023-03-11 00:00:00.000000,345.20459327019745,7.0,London,India,2416.432152891382
100587,1441,Home & Kitchen,Product 587,2023-08-04 00:00:00.000000,303.4741644337704,3.0,Berlin,Germany,910.4224933013112
100588,1258,Electronics,Product 588,2023-07-01 00:00:00.000000,41.167870378390994,2.0,Toronto,Brazil,82.33574075678199
100589,1463,Toys,Product 589,2023-02-27 00:00:00.000000,266.1066636159889,7.0,São Paulo,France,1862.7466453119223
100590,1455,Home & Kitchen,Product 590,2023-12-23 00:00:00.000000,99.07624242479349,6.0,Berlin,Japan,594.457454548761
100591,1166,Toys,Product 591,2023-07-20 00:00:00.000000,145.08041814892485,,Sydney,France,
100592,1487,Electronics,Product 592,2023-04-28 00:00:00.000000,270.4964064225479,5.0,Berlin,USA,1352.4820321127395
100593,1262,Books,Product 593,2023-03-06 00:00:00.000000,191.09027338803816,5.0,New York,UK,955.4513669401908
100594,1372,Books,Product 594,2023-08-28 00:00:00.000000,70.9475951378327,9.0,,Australia,638.5283562404943
100595,1327,Books,Product 595,2023-11-26 00:00:00.000000,485.68353951451843,5.0,Berlin,Canada,2428.4176975725923
100596,1181,Sports & Outdoors,Product 596,2023-10-22 00:00:00.000000,136.49487433634644,9.0,Toronto,Brazil,1228.453869027118
100597,1208,Toys,Product 597,2023-10-16 00:00:00.000000,456.1395568597133,6.0,Berlin,France,2736.8373411582797
100598,1116,Toys,Product 598,2023-03-31 00:00:00.000000,433.337369653391,2.0,Moscow,Japan,866.674739306782
100599,1242,Home & Kitchen,Product 599,2023-04-02 00:00:00.000000,474.66945257094983,4.0,Moscow,Canada,1898.6778102837993
100600,1304,Toys,Product 600,2023-07-02 00:00:00.000000,,8.0,São Paulo,India,
100601,1391,Electronics,Product 601,2023-04-26 00:00:00.000000,215.93781261082833,5.0,Moscow,Russia,1079.6890630541416
100602,1021,Books,Prfduct 602,2024-09-16 00:16:54.592830,241.32491374911123,6.0,Moscow,Canada,1447.9494824946673
100603,1220,Electronics,Product 603,2023-07-10 00:00:00.000000,32.948390156366386,4.0,New York,Russia,131.79356062546555
100604,1152,Sports & Outdoors,Product 604,2023-06-03 00:00:00.000000,419.0461340979158,3.0,Paris,Russia,1257.1384022937473
100605,1022,Toys,Product 605,2023-04-19 00:00:00.000000,270.74891016412994,9.0,Berlin,Japan,2436.7401914771694
100606,1124,Sports & Outdoors,Product 606,2023-08-11 00:00:00.000000,78.41800514782865,1.0,Tokyo,Germany,78.41800514782865
100607,1446,Books,Product 607,2023-02-15 00:00:00.000000,395.1442717988059,5.0,,,1975.7213589940295
100608,1397,Clothing,Product 608,2023-02-14 00:00:00.000000,32729.09785116592,9.0,Berlin,Germany,294561.8806604933
100609,1149,Clothing,Product 609,2023-07-21 00:00:00.000000,99.8210616399419,7.0,Sydney,Japan,698.7474314795933
100610,1003,Clothing,Product 610,2023-01-17 00:00:00.000000,283.21002848523995,8.0,London,India,2265.6802278819196
100611,1456,Clothing,Product 611,2023-03-30 00:00:00.000000,472.9395626305272,4.0,Paris,Australia,1891.7582505221087
100612,1173,Home & Kitchen,Product 612,2023-06-25 00:00:00.000000,334.28054288801167,,Toronto,Japan,
100613,1463,Clothing,Product 613,2023-10-03 00:00:00.000000,236.0497164982299,8.0,Mumbai,,1888.3977319858393
100614,1418,Home & Kitchen,Product 614,2023-10-18 00:00:00.000000,153.42282039874314,6.0,New York,Brazil,920.5369223924588
100615,1235,Electronics,Product 615,2023-05-19 00:00:00.000000,403.7235854012151,6.0,São Paulo,Brazil,2422.3415124072903
100616,1313,Electronics,Product 616,2023-08-17 00:00:00.000000,307.79539156226895,6.0,Sydney,Canada,1846.7723493736137
100617,1496,Toys,Product 617,2023-03-30 00:00:00.000000,424.56124009255745,1.0,Toronto,USA,424.56124009255745
100618,1323,Beauty,Product 618,2023-06-13 00:00:00.000000,174.20587664408734,4.0,Berlin,Russia,696.8235065763494
100619,1053,Home & Kitchen,Product 619,2023-08-21 00:00:00.000000,492.06455055830594,3.0,São Paulo,Brazil,1476.1936516749179
100620,1200,Books,Product 620,2023-03-19 00:00:00.000000,492.5047751889526,8.0,New York,India,3940.0382015116206
100621,1391,Clothing,Product 621,2023-05-15 00:00:00.000000,128.70967918043903,4.0,London,Australia,514.8387167217561
100622,1414,Sports & Outdoors,Product 622,2023-11-13 00:00:00.000000,305.42680381364596,4.0,London,Germany,1221.7072152545838
100623,1309,Beauty,Product 623,2023-03-26 00:00:00.000000,441.17136038170327,7.0,Sydney,France,3088.1995226719228
100624,1113,Sports & Outdoors,Product 624,2023-07-09 00:00:00.000000,182.08056214351936,3.0,Mumbai,Japan,546.241686430558
100625,1063,Clothing,Product 625,2023-11-04 00:00:00.000000,77.65994767606315,8.0,Tokyo,Russia,621.2795814085052
100626,1187,Clothing,Product 626,2023-07-07 00:00:00.000000,445.1717860149202,5.0,Mumbai,India,2225.858930074601
100627,1214,Sports & Outdoors,Product 627,2023-04-02 00:00:00.000000,481.4781265713216,2.0,London,USA,962.9562531426432
100628,1091,Electronics,Product 628,2023-08-07 00:00:00.000000,,9.0,Toronto,Brazil,
100629,1378,Books,Product 629,2023-07-02 00:00:00.000000,53.44025879384732,9.0,Mumbai,Japan,480.96232914462587
100630,1268,Beauty,Produrt 630,2023-11-29 00:00:00.000000,123.35373853861186,6.0,Toronto,,740.1224312316712
100631,1303,Home & Kitchen,Product 631,2023-05-07 00:00:00.000000,214.93793934422476,1.0,New York,USA,214.93793934422476
100632,1491,Clothing,Product 632,2023-08-05 00:00:00.000000,474.57306115434494,8.0,Moscow,UK,3796.5844892347595
100633,1118,Clothing,Product 633,2024-09-16 00:16:54.592830,,9.0,Tokyo,USA,
100634,1067,Electronics,Product 634,2023-06-16 00:00:00.000000,65.05974444642837,1.0,Paris,France,65.05974444642837
100635,1034,Books,Product 635,2023-05-09 00:00:00.000000,302.3809598288302,4.0,Paris,Japan,1209.5238393153209
100636,1294,Home & Kitchen,Product 636,2023-12-19 00:00:00.000000,,8.0,Sydney,India,
100637,1234,Sports & Outdoors,Product 637,2023-07-17 00:00:00.000000,452.91994490422144,6.0,Mumbai,Germany,2717.5196694253286
100638,1187,Clothing,Product 638,2023-02-25 00:00:00.000000,486.2715875455389,7.0,Berlin,Brazil,3403.9011128187726
100639,1056,Electronics,Product 639,2023-06-14 00:00:00.000000,202.95634927960205,,Paris,USA,
100640,1471,Books,Product 640,2023-04-22 00:00:00.000000,173.23610229798885,1.0,Paris,Australia,173.23610229798885
100641,1016,Books,Product 641,2023-07-13 00:00:00.000000,143.74782381123833,2.0,Tokyo,Japan,287.49564762247667
100642,1416,Books,Product 642,2023-09-13 00:00:00.000000,428.6759038628865,8.0,Paris,UK,3429.407230903092
100643,1316,Beauty,Product 643,2023-03-20 00:00:00.000000,287.1474439618141,0.54,Toronto,Brazil,155.0596197393796
100644,1112,Electronics,Product 644,2023-08-17 00:00:00.000000,33.87708385331506,7.0,Paris,Brazil,237.13958697320538
100645,1142,Clothing,Product 645,2023-11-19 00:00:00.000000,466.2288485648589,4.0,Mumbai,Australia,1864.9153942594355
100646,1106,Beauty,Product 646,2023-10-05 00:00:00.000000,282.91444985232204,1.0,São Paulo,Russia,282.91444985232204
100647,1333,Beauty,Product 647,2023-04-14 00:00:00.000000,234.48207215555513,5.0,São Paulo,Brazil,1172.4103607777756
100648,1086,Beauty,Product 648,2023-09-15 00:00:00.000000,467.36378000065787,6.0,Paris,Brazil,2804.182680003947
100649,1364,Clothing,Product 649,2023-01-07 00:00:00.000000,,1.0,Mumbai,France,
100650,1346,Books,Product 650,2023-05-13 00:00:00.000000,195.0479577411838,8.0,London,Germany,1560.3836619294705
100651,1163,Books,Product 651,2023-05-18 00:00:00.000000,320.27509121657215,2.0,Mumbai,UK,640.5501824331443
100652,1197,Books,Product 652,2023-05-22 00:00:00.000000,43.944938567980515,5.0,Tokyo,Australia,219.72469283990256
100653,1068,Clothing,Product 653,2023-05-13 00:00:00.000000,123.7266389656052,7.0,São Paulo,UK,866.0864727592365
100654,1008,Clothing,Product 654,2023-01-29 00:00:00.000000,308.17867561411407,2.0,Moscow,Russia,616.3573512282281
100655,1071,Clothing,Product 655,2023-02-18 00:00:00.000000,,8.0,New York,Canada,
100656,1050,Books,Product 656,2023-07-29 00:00:00.000000,90.9690856892229,9.0,Moscow,Brazil,818.721771203006
100657,1127,Clothing,Product 657,2023-12-07 00:00:00.000000,110.82288242419395,6.0,Tokyo,India,664.9372945451637
100658,1019,Books,Product 658,2023-08-18 00:00:00.000000,473.065217205146,8.0,Moscow,Brazil,3784.521737641168
100659,1180,Home & Kitchen,Product 659,2023-04-25 00:00:00.000000,207.775928380374,7.0,Paris,France,1454.4314986626182
100660,1226,Beauty,Product 660,2023-06-19 00:00:00.000000,136.8896055136685,3.0,São Paulo,Australia,410.6688165410055
100661,1195,Books,Product 661,2023-03-29 00:00:00.000000,452.7050267651221,7.0,Moscow,Brazil,3168.935187355855
100662,1255,Sports & Outdoors,Product 662,2023-07-14 00:00:00.000000,10.02052211568623,6.0,Toronto,India,60.12313269411738
100663,1153,Beauty,Product 663,2023-06-15 00:00:00.000000,206.8286886296233,1.0,Moscow,France,206.8286886296233
100664,1156,Clothing,Product 664,2023-11-02 00:00:00.000000,83.2644715674343,9.0,,Russia,749.3802441069087
100665,1236,Books,Product 665,2023-11-07 00:00:00.000000,479.07200561229615,,São Paulo,India,
100666,1365,Clothing,Product 666,2023-12-10 00:00:00.000000,384.98464132631364,4.0,London,USA,1539.9385653052545
100667,1108,Home & Kitchen,Product 667,2023-04-10 00:00:00.000000,175.1888656742043,7.0,Moscow,Canada,1226.32205971943
100668,1200,Books,Product 668,2023-04-23 00:00:00.000000,360.3291071028996,3.0,Moscow,Russia,1080.987321308699
100669,1370,Electronics,Product 669,2023-11-17 00:00:00.000000,39.88140086117097,6.0,Paris,Canada,239.28840516702581
100670,1471,Sports & Outdoors,Product 670,2023-11-02 00:00:00.000000,15.981880963178577,7.0,Tokyo,Germany,111.87316674225004
100671,1135,Clothing,Product 671,2023-07-10 00:00:00.000000,314.60586175271635,4.0,Paris,UK,1258.4234470108654
100672,1290,Beauty,Product 672,2023-07-08 00:00:00.000000,37.465913420321215,1.0,London,Brazil,37.465913420321215
100673,1162,Beauty,Prodvct 673,2023-10-07 00:00:00.000000,400.44301189495945,3.0,Berlin,USA,1201.3290356848784
100674,1491,Home & Kitchen,Product 674,2023-09-05 00:00:00.000000,493.5582349695349,9.0,Paris,Canada,4442.024114725814
100675,1230,Electronics,Product 675,2023-12-17 00:00:00.000000,146.86768346883454,3.0,New York,USA,440.6030504065036
100676,1157,Beauty,Product 676,2023-03-22 00:00:00.000000,349.62688353055665,,Mumbai,France,
100677,1068,Home & Kitchen,Product 677,2023-02-20 00:00:00.000000,,4.0,Moscow,Canada,
100678,1184,Clothing,Product 678,2023-08-07 00:00:00.000000,459.1753227923013,5.0,São Paulo,Japan,2295.8766139615063
100679,1444,Sports & Outdoors,Product 679,2023-12-11 00:00:00.000000,186.04225367777136,4.0,Tokyo,Australia,744.1690147110854
100680,1229,Electronics,Product 680,2023-11-09 00:00:00.000000,122.79524641917789,9.0,Paris,Japan,1105.157217772601
100681,1254,Home & Kitchen,Product 681,2023-09-11 00:00:00.000000,213.55372081200056,5.0,London,UK,1067.7686040600029
100682,1388,Home & Kitchen,Product 682,2023-03-16 00:00:00.000000,371.442632217247,7.0,London,Australia,2600.098425520729
100683,1470,Electronics,Product 683,2023-09-18 00:00:00.000000,28.0674109082715,4.0,London,Australia,112.269643633086
100684,1222,Books,Product 684,2023-11-03 00:00:00.000000,105.25159788896441,1.0,Mumbai,USA,105.25159788896441
100685,1300,Clothing,Product 685,2023-06-19 00:00:00.000000,131.84006447229467,2.0,Paris,,263.68012894458934
100686,1247,Sports & Outdoors,Product 686,2023-10-10 00:00:00.000000,15.069409700847789,3.0,New York,UK,45.20822910254337
100687,1245,Sports & Outdoors,Product 687,2023-11-15 00:00:00.000000,233.2888396142582,,Mumbai,Brazil,
100688,1451,Clothing,Product 688,2023-03-18 00:00:00.000000,358.3258529114142,5.0,Moscow,Australia,1791.6292645570709
100689,1331,Beauty,Product 689,2023-06-02 00:00:00.000000,213.80092224455458,5.0,New York,Canada,1069.0046112227728
100690,1359,Beauty,Product 690,2024-09-16 00:16:54.592830,363.1245023855651,7.0,Toronto,Canada,2541.871516698956
100691,1020,Toys,Product 691,2023-07-02 00:00:00.000000,100.36499630153914,,New York,USA,
100692,1199,Clothing,Product 692,2023-09-21 00:00:00.000000,115.65917304865164,5.0,Toronto,Japan,578.2958652432582
100693,1052,Electronics,Product 693,2023-03-23 00:00:00.000000,281.73397548289773,3.0,Toronto,India,845.2019264486933
100694,1442,Electronics,Product 694,2023-05-11 00:00:00.000000,46446.369215729435,5.0,Toronto,India,232231.84607864718
100695,1087,Books,Product 695,2023-06-01 00:00:00.000000,221.26382281085307,4.0,São Paulo,Canada,885.0552912434123
100696,1418,Electronics,Product 696,2023-04-04 00:00:00.000000,431.41811046004466,8.0,Paris,Canada,3451.3448836803573
100697,1286,Home & Kitchen,Product 697,2023-09-02 00:00:00.000000,154.2502200528806,8.0,London,Russia,1234.0017604230447
100698,1291,Beauty,Product 698,2023-06-26 00:00:00.000000,87.40542908719796,9.0,Moscow,,786.6488617847816
